artifact,result_status,mission_terminal,navigation_success_claimed,result_path,failure_path,failure_reason,recorded_summary,source_reports,physical_reader_path,verified_goal_arrivals,verified_home_arrivals,round_trip_checks_passed,disallowed_contact_samples
go2_pipeline_age_250ms_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pipeline_age_250ms_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/failure.json,Full(),{},docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_pipeline_age_navigation_2026-09-16.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pipeline_age_250ms_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_pipeline_age_tracker_replay_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pipeline_age_tracker_replay_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":223.15125337289646}",docs/go2_pipeline_age_navigation_2026-09-16.md,,,,,
go2_pipeline_repair_navigation_comparison_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pipeline_repair_navigation_comparison_v1_attempt_001/result.json,,,{},docs/go2_cadenced_view_navigation_2026-09-16.md,,,,,
go2_plane_consensus_controller_comparison_layout00_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_plane_consensus_controller_comparison_layout00_v1_attempt_001/result.json,,,{},docs/go2_continuous_controller_comparison_2026-09-13.md,,,,,
go2_plane_consensus_learned_round_trip_native_layout00_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_plane_consensus_learned_round_trip_native_layout00_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":360.96,""wall_s"":361.582019639,""camera_frames"":3605,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_continuous_controller_comparison_2026-09-13.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_plane_consensus_learned_round_trip_native_layout00_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_plane_consensus_reactive_round_trip_native_layout00_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_plane_consensus_reactive_round_trip_native_layout00_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":360.98,""wall_s"":361.35093912,""camera_frames"":3605,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_continuous_controller_comparison_2026-09-13.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_plane_consensus_reactive_round_trip_native_layout00_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_planned_stopping_projection_layout03_summary_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planned_stopping_projection_layout03_summary_v1_attempt_001/result.json,,,{},docs/go2_planned_stopping_projection_2026-09-15.md,,,,,
go2_planned_stopping_projection_learned_noise_2mm_native_layout03_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planned_stopping_projection_learned_noise_2mm_native_layout03_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":227.56,""wall_s"":228.695851601,""camera_frames"":2274,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1420,\""measured_ns\"":143500000000,\""target_initial_body_xy_m\"":[0.0,-1.3],\""observed_position_initial_body_xy_m\"":[-0.0015344106436290012,-1.3097746614123411],\""observed_distance_m\"":0.009894363130044876,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2272,\""measured_ns\"":228700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.008076531108676203,0.008570308376540731],\""observed_distance_m\"":0.011776270225263119,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_planned_stopping_projection_2026-09-15.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planned_stopping_projection_learned_noise_2mm_native_layout03_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_planning_latency_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_latency_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.92,""wall_s"":620.108796014,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_planning_latency_stress_2026-09-16.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_latency_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_planning_latency_plus20ms_supervised_rollout_noise_2mm_native_layout03_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_latency_plus20ms_supervised_rollout_noise_2mm_native_layout03_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.88,""wall_s"":621.043449594,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_planning_latency_stress_2026-09-16.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_latency_plus20ms_supervised_rollout_noise_2mm_native_layout03_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_planning_latency_stress_complete_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_latency_stress_complete_v1_attempt_001/result.json,,,{},docs/go2_planning_latency_stress_2026-09-16.md,,,,,
go2_planning_switch1ms_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_switch1ms_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.92,""wall_s"":619.920458144,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_switch1ms_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_planning_switch1ms_plus20ms_supervised_rollout_noise_2mm_native_layout03_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_switch1ms_plus20ms_supervised_rollout_noise_2mm_native_layout03_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.92,""wall_s"":619.434937197,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_switch1ms_plus20ms_supervised_rollout_noise_2mm_native_layout03_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_planning_timing_interventions_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_planning_timing_interventions_v1_attempt_001/result.json,,,{},docs/go2_planning_cost_profile_2026-09-16.md,,,,,
go2_polygon_floor_jepa_readout_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_polygon_floor_jepa_readout_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":289.04,""wall_s"":384.291448,""camera_frames"":2888,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2012,\""measured_ns\"":202700000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[0.012480557561063881,1.311240277719479],\""observed_distance_m\"":0.01679607573947088,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2883,\""measured_ns\"":289800000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.0010985355832771391,-0.014619276943340231],\""observed_distance_m\"":0.014660492446497331,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_polygon_floor_coverage_2026-09-17.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_polygon_floor_jepa_readout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_polygon_floor_repeatability_02_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_polygon_floor_repeatability_02_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":349.66,""wall_s"":460.400466382,""camera_frames"":3494,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2437,\""measured_ns\"":245200000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[-0.011836963378862963,1.3006574462059148],\""observed_distance_m\"":0.011855207191197235,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":3492,\""measured_ns\"":350700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.011035027176467843,-0.005890236599007819],\""observed_distance_m\"":0.012508665475488383,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_polygon_floor_repeatability_02_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_polygon_floor_repeatability_03_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_polygon_floor_repeatability_03_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":332.88,""wall_s"":437.929487283,""camera_frames"":3326,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2261,\""measured_ns\"":227600000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[-0.003442986593726897,1.2847159709033782],\""observed_distance_m\"":0.015667025949776384,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":3324,\""measured_ns\"":333900000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.006007378513432094,-0.0016483938774076137],\""observed_distance_m\"":0.00622943006853119,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_polygon_floor_repeatability_03_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_pose_action_xy_forecast_ablation_study_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_action_xy_forecast_ablation_study_v1_attempt_001/result.json,,,"{""status"":""COMPLETE""}",docs/go2_continuous_controller_comparison_2026-09-13.md,,,,,
go2_pose_command_motion_control_fit_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_command_motion_control_fit_v1_attempt_001/result.json,,,"{""status"":""COMPLETE""}",docs/go2_command_motion_prediction_controls_2026-09-15.md;docs/go2_development_artifact_retention_2026-09-14.md,,,,,
go2_pose_command_xy_ablation_supervised_rollout_comparison_layout00_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_command_xy_ablation_supervised_rollout_comparison_layout00_v1_attempt_001/result.json,,,{},docs/go2_command_motion_prediction_controls_2026-09-15.md,,,,,
go2_pose_command_xy_ablation_supervised_rollout_four_layout_summary_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_command_xy_ablation_supervised_rollout_four_layout_summary_v1_attempt_001/result.json,,,{},docs/go2_command_motion_prediction_controls_2026-09-15.md,,,,,
go2_pose_command_xy_ablation_supervised_rollout_learned_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_command_xy_ablation_supervised_rollout_learned_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":341.54,""wall_s"":344.078074473,""camera_frames"":3414,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2103,\""measured_ns\"":211800000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.005280224588060453,2.580823434857301],\""observed_distance_m\"":0.019890234346848275,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":3412,\""measured_ns\"":342700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.017828924910476964,0.006885428963985769],\""observed_distance_m\"":0.019112291738081023,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_command_xy_ablation_supervised_rollout_learned_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_pose_command_xy_ablation_supervised_rollout_learned_noise_2mm_native_layout02_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_command_xy_ablation_supervised_rollout_learned_noise_2mm_native_layout02_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":387.94,""wall_s"":389.301717244,""camera_frames"":3878,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2211,\""measured_ns\"":222600000000,\""target_initial_body_xy_m\"":[3.9000000000000004,-1.3],\""observed_position_initial_body_xy_m\"":[3.9022511296766305,-1.2852333404043144],\""observed_distance_m\"":0.01493726281605371,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":3876,\""measured_ns\"":389100000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.0081024665263382,-0.003757564266836278],\""observed_distance_m\"":0.008931363447415847,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_pose_command_xy_ablation_supervised_rollout_learned_noise_2mm_native_layout02_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
